,上海商業儲蓄銀行,板信商業銀行,中國輸出入銀行,兆豐國際商業銀行,星展(台灣)商業銀行,陽信商業銀行,高雄銀行,高雄區中小企業銀行,安泰商業銀行,凱基商業銀行,中華商業銀行,大眾商業銀行,第七商業銀行,交通銀行,遠東國際商業銀行,中華開發工業銀行,聯邦商業銀行,國泰世華商業銀行,中央信託局,王道商業銀行,第一商業銀行,臺東區中小企業銀行,瑞興商業銀行,合作金庫銀行,台新國際商業銀行,三信商業銀行,花旗(台灣)商業銀行,日盛國際商業銀行,臺灣銀行,臺灣土地銀行,京城商業銀行,玉山商業銀行,將來商業銀行,元大商業銀行,連線商業銀行,匯豐(台灣)商業銀行,台北富邦商業銀行,台中商業銀行,華泰商業銀行,花蓮區中小企業銀行,樂天國際商業銀行,渣打國際商業銀行,華南商業銀行,臺灣中小企業銀行,彰化商業銀行,慶豐商業銀行,澳盛(台灣)商業銀行,臺北國際商業銀行,永豐商業銀行,臺灣新光商業銀行,中國農民銀行,中國信託商業銀行
2019年12月,0.7395769750527642,0.7658426637528631,,0.77121375174095,0.6991956115252538,0.7480481514076837,0.7820503734153105,,0.7741550802549139,0.8230599217060391,,,,,0.7484917500312317,,0.7314859062943327,0.6646240722289054,,0.7213329446878041,0.7409701708295099,,0.701775744091348,0.7605910636509381,0.8026284844326869,0.7332478003477763,0.5067949108832908,0.7526175775387132,0.6843768348603064,0.8410152394426742,0.8216145765451086,0.6981516813620448,,0.6634183925431849,,0.629494326299624,0.6635693504039287,0.7526081572898424,0.6902504197308993,,,0.5576272900934128,0.7589063898785876,0.7962255370817889,0.8117591910152294,,,,0.7241258779611193,0.7412576171438808,,0.6725004847341542
2020年1月,0.7392728769267262,0.7587731229597389,,0.7662608866049403,0.7268740241256857,0.7541091129371414,0.7635427330815123,,0.7683405188332666,0.8015401348306357,,,,,0.7823125731436442,,0.7514634278750484,0.6662090977740139,,0.730779427359491,0.7371673065510281,,0.7076335337813937,0.7700764511536001,0.7826275110510474,0.7427614356458494,0.46942823907844056,0.7371570653806067,0.6854441325812508,0.851145195564813,0.8211083284098692,0.690171701219717,,0.6576307100100648,,0.6269052251371937,0.6814181577613815,0.755274210616264,0.6717511495295407,,,0.494589217425209,0.7582916962782531,0.8084781206915593,0.8113165223257935,,,,0.740406963964871,0.7293866027889468,,0.679318399204462
2020年2月,0.7455584620418981,0.7647315504172384,,0.7517866223649422,0.7353114587761035,0.7459377007748046,0.772346991562461,,0.7608979318467881,0.7972259953721085,,,,,0.792753242183871,,0.7381545764172353,0.6682998589332697,,0.7222583603696057,0.7287791537071718,,0.7107827147537263,0.7544692774263833,0.7964709836736574,0.7387251875303793,0.5089474019560992,0.7398733897029528,0.69318793909677,0.8370266986551992,0.810725437324979,0.7022608130125627,,0.6532131569093151,,0.6463080774442479,0.6766878248182966,0.750204993645197,0.670857205558473,,,0.5104870979855931,0.7584781971748324,0.8186726441316238,0.8130401858410102,,,,0.7522108266937899,0.7304982042858845,,0.6890038966767105
2020年3月,0.7525671080995372,0.7678384192638658,,0.7834771271649207,0.7393731944083136,0.7558891080317274,0.7961559039837495,,0.7644387035447074,0.7893235819015292,,,,,0.769437226802202,,0.7224330751560843,0.6401118752419475,,0.7330429925606923,0.7635529989777079,,0.715009077499149,0.7573209414099057,0.8066309872834504,0.7355556574903508,0.4708491412734961,0.7573833076147747,0.703399766121284,0.8831265055495976,0.8289624788591234,0.7015231763644353,,0.6588532974992443,,0.6423780950160594,0.6703165239850243,0.7530745514932078,0.6823500615860784,,,0.5274455435376619,0.7501994796107357,0.8562892180046252,0.8175803397386994,,,,0.7357125258098659,0.73363668015894,,0.6795587372812478
2020年4月,0.752993498107012,0.755290341538392,,0.7911178272314762,0.7569836360756592,0.7524273079564823,0.7929672208598618,,0.7549344430814617,0.7527318485700586,,,,,0.7736792409021253,,0.7243283887917219,0.6537026617243438,,0.7266311982667174,0.7498951766273828,,0.7101490178369835,0.744347076665064,0.8196396092983189,0.7399496991164426,0.4641653928230896,0.755041381151553,0.6966972130779889,0.8948434301451169,0.8317892598810338,0.6979973346925992,,0.6561293118725972,,0.5698659390200498,0.6747679758152749,0.7527905071987978,0.6891020848253988,,,0.48444746639863245,0.7498404493858893,0.8714855021432139,0.8235522917947935,,,,0.742546276477337,0.7142116631680439,,0.7021087432680404
2020年5月,0.7484697918200522,0.7310137457044673,,0.7599671052101674,0.7808469011233481,0.751807178500068,0.7678879978733774,,0.7579492423750996,0.7490691321096008,,,,,0.7583259185146431,,0.7214359926528584,0.6596760024639562,,0.7220952809172474,0.7365311119232055,,0.7257462953171666,0.7371754469113717,0.8165607469005878,0.7499835627966915,0.4704190295228516,0.7290973423356191,0.690349750061338,0.8920392966226062,0.829517706851815,0.6972123790592012,,0.6434390381943849,,0.620321821617816,0.6901341474386035,0.7356857960061928,0.6620097316425833,,,0.5156055067165695,0.7569374527232301,0.8825297266081772,0.8294292201515185,,,,0.7360853522243974,0.7126900586829555,,0.7047376653022115
2020年6月,0.7494037825694895,0.7277342030313648,,0.7651187466601934,0.7382610172369873,0.7414211560189785,0.779088426689363,,0.7408007483629561,0.7487320737074267,,,,,0.7667690159425713,,0.7156624179565069,0.6612969535409621,,0.6970081236378046,0.7386337536357628,,0.7255862294801885,0.7355544094089751,0.792676788338368,0.7498544562551104,0.4858807519592409,0.7243165942945566,0.7181995504718098,0.8933558498453236,0.8305336214364663,0.7020471800621341,,0.649006650750341,,0.5894743445269146,0.6893573935183699,0.7341322673663428,0.6586880038905479,,,0.5199667672079036,0.7468348789338539,0.8850884763156983,0.8325500579921434,,,,0.7312943142661147,0.7226548214333398,,0.6628315554903563
2020年7月,0.7444526295158825,0.7412551532132851,,0.763818564592684,0.7436711239549315,0.73930231521444,0.7873528807227946,,0.7384606240271633,0.7511971645885697,,,,,0.7820012766440708,,0.7174568326532917,0.6454618178565927,,0.7079926730107671,0.7208732352768379,,0.7176159577024753,0.7375595649162925,0.7920591102052273,0.752841425123907,0.4748265134838268,0.710856206472757,0.6815622614831004,0.8798993680356487,0.8104693923780972,0.6972864630253273,,0.644317348039398,,0.5657017723639539,0.6881749027893724,0.7317293785884618,0.6615114529342919,,,0.5284142829892178,0.7370837148269882,0.8623582419848719,0.8062811911393571,,,,0.7430135460277313,0.7107001997643805,,0.6871407829030177
2020年8月,0.7472926206737617,0.7361628578609253,,0.7539850796098505,0.7564585507751949,0.7521695068776364,0.7909283405772874,,0.7501781828022152,0.7682683976417601,,,,,0.7633773224419896,,0.7137718307108581,0.6399619267274046,,0.6980696354834405,0.7204566643094518,,0.7251204929965654,0.7392452521000603,0.7927976467103482,0.740323064453337,0.46751035251056705,0.700955119735399,0.685591347445815,0.875226334612587,0.8126579992777175,0.6975413535292238,,0.6434631586601797,,0.5959389659589793,0.6827380783966703,0.7288899976662025,0.6222932670248509,,,0.5189463165667699,0.7397421077068819,0.8548539846013458,0.7998549216779777,,,,0.7485945844501567,0.7061713226127306,,0.6999051791560252
2020年9月,0.7378391494579234,0.7327045808486413,,0.7747703949567166,0.7373549219085829,0.7421621460091044,0.794715064886214,,0.7597293569345561,0.7852351961319044,,,,,0.7490582027029027,,0.7164484843510615,0.640163574509297,,0.687742823171047,0.729725030697894,,0.7351023352522666,0.7448376302567726,0.7877703028617076,0.7451926120035952,0.5080874231339144,0.7219380224099263,0.6953421260560384,0.8791140986794843,0.8240815142711786,0.690914800409162,,0.6348167539267016,,0.5931664181132627,0.6823411248645384,0.734618274054268,0.6336305049933769,,,0.5269764111568463,0.7458269429570202,0.8610633771637757,0.7998240545945345,,,,0.7223305807317021,0.7198310919334665,,0.6473362770325032
2020年10月,0.7365064872795344,0.7264148089894438,,0.7544054535751327,0.7464745058162273,0.736640231393786,0.7835620564705466,,0.7477690328786155,0.7687862231595729,,,,,0.7269953055899563,,0.7263590891028997,0.6403147115623401,,0.6918131127080943,0.724798063554924,,0.7269555022053487,0.7406208922849083,0.7821491245198685,0.7514623019503669,0.47175156699313625,0.7101574387750208,0.6979837464707499,0.8731658827623717,0.8316555987663854,0.6848561248269844,,0.6307400468071771,,0.5610545482065825,0.7021544548650356,0.7336845699633086,0.624700912769917,,,0.4969611749082103,0.7344876195171303,0.8561020244849038,0.7831421990050071,,,,0.7174766882404772,0.7103898595886069,,0.6708982556230435
2020年11月,0.7423975077833664,0.7596369360275121,,0.748953480261828,0.7614430530370101,0.7359009388377662,0.7882866529119551,,0.769030249826536,0.7563253380498888,,,,,0.6921799171023307,,0.7166516995689137,0.6353351767128466,,0.6605894076441383,0.7148792340161891,,0.7244215650616904,0.7176058532590274,0.7753898949769673,0.7600206455511355,0.4430597512959561,0.7207081586752028,0.7022787640600064,0.8800655557307585,0.8421693722066554,0.680853381923498,,0.6146671884241433,,0.5655596750019721,0.6818102857630862,0.7330018414438456,0.6279652970551782,,,0.48572070676287216,0.7296940305520033,0.8521531748517146,0.7781309979220858,,,,0.7144137646880624,0.7079072504865537,,0.6686999592028327
2020年12月,0.7393791990753004,0.7511175551714969,,0.7309021437449457,0.7281858719948907,0.7397732130316631,0.7724188265142102,,0.7652397461846048,0.7391932744300562,,,,,0.6855718893250983,,0.7048699200760272,0.6328833821441822,,0.6713208374260271,0.7088402511653003,,0.7186155706132089,0.699173266747179,0.7813784555572865,0.7482887809454447,0.4839697169711273,0.7088782355332701,0.6976050645337873,0.8604828291637291,0.8268611904751423,0.6560147224880677,,0.6237383804852803,,0.5525320524535742,0.6689566168285066,0.722265487280334,0.6422376000869534,,,0.4678025787577888,0.7133523971292756,0.859208744131083,0.7736630235820836,,,,0.6913271969324961,0.7163355990532763,,0.631328052745912
2021年1月,0.7462399714604376,0.7582117880056939,,0.7402754325842849,0.7127655134999792,0.741130114398781,0.756384421540818,,0.7578040372328497,0.7330679966762553,,,,,0.7282138479325578,,0.7199775487060144,0.6438579887344075,,0.67022177078043,0.7002135508804448,,0.7241442327967949,0.6992089357021981,0.7944113282216176,0.7475525460256042,0.4661182916031285,0.6972994336504946,0.6830759197681499,0.8637774693112338,0.8197544740863029,0.656956114783475,,0.6160835530957167,,0.5613654641231123,0.6687770439748043,0.7344827477279691,0.6457397803980647,,0.0,0.46788005612737343,0.7009440814493094,0.8677427932744812,0.754320252674661,,,,0.722608359454793,0.705624147439952,,0.6725738139156113
2021年2月,0.7444007460425511,0.7535522062355978,,0.7095356256646579,0.7438245723493099,0.7375096376979616,0.7679203673233806,,0.7433526874894983,0.769613754573261,,,,,0.7360108303249098,,0.7271429341531586,0.643502368203295,,0.6569347594113706,0.7003728468413661,,0.7238069810578383,0.7032033098115361,0.781413714435813,0.7508841827821876,0.4713338471046949,0.6970732134589637,0.7023220019689583,0.8690185732706517,0.8154081384438961,0.662503892235555,,0.6171932601553903,,0.5483287094366325,0.6697445488680986,0.7331111636334988,0.6431864625533288,,0.0017543859649122807,0.46249694162167454,0.6995082255679486,0.8692553304285762,0.7540298625287305,,,,0.7125556033864257,0.7024659924087041,,0.6584653643445176
2021年3月,0.7413670392368593,0.7557777164368382,,0.7230438566187243,0.7234458533999027,0.7341513712626974,0.7736034446618223,,0.7550692296553184,0.7756074856026474,,,,,0.730940111471085,,0.7271869638396777,0.651655653540986,,0.6594908041113959,0.7060959041161834,,0.736744959350739,0.7195896565180946,0.7931134634339619,0.7540469426865414,0.4934337272286845,0.7179681576952237,0.6912092826494228,0.8665290956573464,0.8234802176105943,0.6658857241140922,,0.608804444068995,0.045454545454545456,0.5383553684556118,0.6871800697821308,0.735467187088387,0.6716411488400444,,0.012249443207126948,0.49774589094703886,0.7028338569221361,0.84993131344496,0.7513146305692486,,,,0.7004665013239199,0.7037139836388946,,0.6496938654969587
2021年4月,0.738212147842227,0.7517418044975632,,0.7180180916691709,0.7280187931777429,0.7268480657502138,0.7564625677399126,,0.7542917422363697,0.7550853614239011,,,,,0.7076747066355984,,0.718206081990446,0.6482173992929522,,0.6547581161786282,0.6900193504433999,,0.7280596263564157,0.7153324820567292,0.7880327806913733,0.7574238786255254,0.4814700194664212,0.6820831279232105,0.6817097202382573,0.8543168501624997,0.8271912794871686,0.6560515648934904,,0.602716552182004,0.1,0.5456559933236702,0.6911644631694468,0.7310822379471397,0.6844759000435648,,0.011380880121396054,0.5053479511258422,0.6911859019984806,0.821667056775655,0.7498788348030688,,,,0.6927030631618943,0.7005606196773227,,0.6779526560522963
2021年5月,0.738124397835005,0.756748217206804,,0.7195103403830225,0.7464159652840282,0.7305107925401014,0.7818262676788136,,0.7587169889177081,0.7770314466450288,,,,,0.7250847686544354,,0.7260013115008286,0.6478420534707743,,0.6576394654606292,0.7109163431699578,,0.7361630940229102,0.7356343390419753,0.7941055062300663,0.7585249655308253,0.42678235443862467,0.6943210329335078,0.6698505003258314,0.8531897979647998,0.8278205362493147,0.6792811580238668,,0.6005994624204998,0.19390581717451524,0.5337919502153735,0.7005813518837632,0.7321923893308608,0.6880576120795927,,0.016595289079229122,0.49273470373180656,0.6906799185283449,0.8144949992020003,0.7828104156414137,,,,0.694953309120211,0.6967820246652164,,0.6749421182518068
2021年6月,0.7360945680852271,0.7550297215312026,,0.7294153812205707,0.7654298553784562,0.7300396535628125,0.7463885374680044,,0.7478348651170897,0.7493435657625963,,,,,0.7418855168958375,,0.7179422911750901,0.6468528540843846,,0.6673077735976667,0.7174589325686007,,0.7465408440919354,0.7237110093220875,0.8063385361418397,0.7527527527527528,0.4740628843418826,0.6941917337161553,0.7145028764311119,0.8586722543726614,0.8512702960840497,0.6678296187658217,,0.5921228812938574,0.17787114845938376,0.5780969968721678,0.6986991438303058,0.7252055971050942,0.6896307302245062,,0.041990668740279936,0.49455570878702426,0.7147858929055477,0.8196192489690238,0.7551265485751572,,,,0.68879146251395,0.6968140617369261,,0.6560943866706113
2021年7月,0.7300057341015209,0.7591133219190269,,0.726018518552348,0.7668910140176641,0.7267269854421076,0.7572994248680929,,0.7504194985111016,0.738884212746567,,,,,0.7298499850817727,,0.7191956409586834,0.6442679480077619,,0.6594123911020182,0.6930008249254395,,0.7574812967581047,0.7330392282269508,0.8134723944117489,0.7556047708601406,0.4613853874707602,0.7101984819718226,0.6579234886473015,0.8562313693902389,0.841742782152231,0.6674941477181054,,0.5883631739338322,0.12685495452369555,0.5937777282250684,0.6906536573371469,0.7355564870445407,0.7033324760757454,,0.04526889040163377,0.49364958201908654,0.706514047345487,0.7864274342506449,0.7465012246140843,,,,0.6981884571545048,0.6868624163925151,,0.6783209748588238
2021年8月,0.7161421030708063,0.7631835078626125,,0.7044342774416925,0.7242120382374617,0.728540258828947,0.7697918398492619,,0.7605581942001064,0.7526827717350582,,,,,0.7360629959315703,,0.7121027431171387,0.6404183912166376,,0.6334775100597886,0.7027701359991774,,0.764104995474333,0.7363016580091359,0.8105192877888009,0.7528109270360354,0.45761077553370805,0.7294029749371731,0.6484799008850237,0.8620839562391708,0.8369330094179507,0.6700502518190486,,0.5866609238289369,0.11949808842270365,0.5809262201041391,0.6722327817362147,0.7280279362684553,0.7406921370204015,,0.04431360396653238,0.4951013715476455,0.7023341201153948,0.7789897812094315,0.7683215048796973,,,,0.7094676567620453,0.684137047999349,,0.6790810020167086
2021年9月,0.7181590650930864,0.7545686659259084,,0.7145478416410401,0.7309396983976872,0.7294793909010792,0.7610861364945731,,0.7713931731418698,0.7850377622021371,,,,,0.7488036910223571,,0.7090446937239193,0.6335429993689055,,0.6384373361300472,0.7152104963290772,,0.7649992792273317,0.7381316337836085,0.8040738449213735,0.7462218664254854,0.4658874188774467,0.7365308157474654,0.6467581808454944,0.8551178390988412,0.8368390264801358,0.6755216847007041,,0.5842023886253254,0.12842171124667606,0.5987745525057641,0.6709961810199071,0.7263227929780363,0.7551575763017399,,0.038314176245210725,0.503869879871388,0.7133230603125268,0.7595989726635904,0.7747378446770564,,,,0.703454626616111,0.6882997532590976,,0.6483370369845292
2021年10月,0.7215565842445364,0.7571882477542855,,0.711752236763148,0.7453641943275399,0.7294694591007672,0.7619824674585405,,0.7683924307259836,0.7623285923781038,,,,,0.7442405890036813,,0.7220006417480348,0.6335894276542248,,0.6508308903523706,0.6986251831595358,,0.7805961885890786,0.72054242081415,0.8114830623095393,0.740053194704709,0.47111310325146255,0.7328664077042729,0.647470939062772,0.8533564304882445,0.8325629507756089,0.6751783683299096,,0.5901253764245085,0.14405612746705135,0.6023405416734804,0.6553332889517129,0.720816635763702,0.757442958141168,,0.032629157080108766,0.48279114357295205,0.7086060581481411,0.7789394974587851,0.7573082074032728,,,,0.7168433953528816,0.6754164480270152,,0.6748620112077671
2021年11月,0.727584323351678,0.7508164123442332,,0.70420467270603,0.7322047817736274,0.7224118194939175,0.7602328320156685,,0.7765183283464019,0.75886539377124,,,,,0.7111451617759726,,0.7483017381803583,0.6204692074398457,,0.6555057462580066,0.687370630125678,,0.7833342982862437,0.7181979668084834,0.7869567898877824,0.7351544656809713,0.4591389738497389,0.7316932937063233,0.6800838837414894,0.8330819076804059,0.8373970638002998,0.6617552583399504,,0.5976911169626558,0.14761706121597665,0.609602786148886,0.6512074407019786,0.7261177347812202,0.7739649769078514,,0.030704941860465115,0.5092612495478162,0.7027479552552124,0.7809821447683468,0.7524377758877865,,,,0.7001745308284486,0.6916028986383264,,0.663319398876466
2021年12月,0.7316686027689436,0.7432753816569209,,0.6924769045632958,0.760478073879584,0.7200250049191432,0.7612099732533971,,0.7587620587271902,0.7527952386921924,,,,,0.6921781895698004,,0.7415869816010752,0.6190044020550659,,0.6653756484845939,0.6940834418664753,,0.7468442417839071,0.7059943223207966,0.7902270731772212,0.7291491731132272,0.46746980383859454,0.7454717020696596,0.7086090795745684,0.8250585170781818,0.8286231869727042,0.6566219232957847,,0.5917473249628048,0.15337895637296836,0.6043934417329461,0.64963178855096,0.7326425011492028,0.7691490882358947,,0.030883750395945517,0.5216093143596378,0.7053671262201289,0.7888968729080654,0.7206041797866608,,,,0.6489416934577668,0.688375603691209,,0.6376741896575562
2022年1月,0.7349632662206838,0.7559233887439902,,0.7044673015380007,0.7709169994771445,0.727281183798764,0.6945470981890624,,0.7600576450912714,0.7689309032221253,,,,,0.7089174996046839,,0.7676005383596345,0.6296387551446884,,0.6565524521952849,0.7003111708443984,,0.7572834372834373,0.7105131721926843,0.7843987241745927,0.7381760795753431,0.4618775866528712,0.7457575242305731,0.7302809014485719,0.8366401486016505,0.8385400837553334,0.6828565266512344,,0.6028954560924497,0.16417910447761194,0.6392913697093227,0.6440833303414215,0.739237236092582,0.8063767917621703,,0.0273972602739726,0.5247116651925087,0.7128653858526924,0.7918947375464024,0.7159234789540613,,,,0.6921880027907109,0.683757677349378,,0.6761267587803109
2022年2月,0.7277409277906682,0.7490029300037119,,0.7017501021694261,0.7692634487143997,0.7296740430831229,0.6996240506435815,,0.7536488685418998,0.7550517838879125,,,,,0.7159801013710069,,0.7624138736163637,0.626429368526387,,0.6664954652502881,0.6934035255643296,,0.7703300730050455,0.7210912676927389,0.7757606750191767,0.7340012523481528,0.444876513384902,0.7479905979963362,0.7214399633310024,0.839936457624155,0.8359515767961748,0.6758066046402357,0.2459016393442623,0.5894826917495939,0.17599096838936276,0.6312918195432842,0.6380561690157937,0.7385987510640061,0.7892200865983736,,0.027035589819410708,0.5149566709984086,0.7085859743459223,0.781756793956353,0.7174906310287662,,,,0.699937323108617,0.6889619040177167,,0.6683050264804782
2022年3月,0.7324797673891277,0.7589703001642296,,0.6819197006545213,0.7386417616038001,0.7306419178063259,0.7040613837809234,,0.7490551099790025,0.7993537246958521,,,,,0.7410231026470578,,0.7687301921417835,0.6280887018911072,,0.6801264016309888,0.6954049464036469,,0.7784074768479063,0.720263143686634,0.8017201441146244,0.7196634922135312,0.43989930208924216,0.7811340473273527,0.7163427971521906,0.8347028652855549,0.8462176581365268,0.6738228061199227,0.07394366197183098,0.5965353609269308,0.22699711544121975,0.5845532727049945,0.6414076289031855,0.7320325507547302,0.8005445129597983,,0.032077545717997404,0.5143245042393666,0.7199912701113586,0.7905215479121351,0.7423743820623894,,,,0.702621515675755,0.6972705498230158,,0.660644481417223
2022年4月,0.7249519499613007,0.7538891870609851,,0.6798167949552653,0.7187793316757259,0.7326275675155117,0.6981880976313822,,0.744742146232972,0.7637793555867941,,,,,0.7129698676822048,,0.7676319955852691,0.6321854777640681,,0.6675315298159588,0.7035751835089126,,0.7834231093457543,0.7215155503774044,0.8055221091499822,0.727128719920262,0.43379945635759587,0.774935289796775,0.7114140363633017,0.8345924768941618,0.8460888404037921,0.6728795923366059,0.03986625514403292,0.5874952719721178,0.25992163448082845,0.5925290412303665,0.6458021513718261,0.7395393947315265,0.797425958679863,,0.03151515151515152,0.5005774768356012,0.7157851330015041,0.8066875697572221,0.732619323531542,,,,0.6987979256204411,0.6867324013625422,,0.6995143316767468
2022年5月,0.7297992475255595,0.73515308867214,,0.7051530045550729,0.7298316644056524,0.738166331755568,0.6838989393058871,,0.7525549737858481,0.7713603083160079,,,,,0.7360247705075291,,0.7756676855238763,0.6350700900283786,,0.6642502560869907,0.7152150188502264,,0.7762611862349321,0.7085751155721227,0.797433608494903,0.7330527617281308,0.4229158092774414,0.7542245627392509,0.7119414074362085,0.8385381529056299,0.8415326593882633,0.6720274464093297,0.08464882177991306,0.6013765998322375,0.2985855027794595,0.6588167050766072,0.657618613050143,0.746722347905475,0.7985252670094937,,0.031158063653383257,0.5173423544362705,0.7105923879858088,0.8133489257275114,0.7343682020453663,,,,0.7325716026812918,0.7024710277714218,,0.6980952854744389
2022年6月,0.7222821892499075,0.7382806890904363,,0.7373155054005316,0.7315305383915992,0.7376742247359307,0.7371102775166695,,0.7620819891686434,0.7838938982299737,,,,,0.7317895042261044,,0.7847655591785333,0.6344192451983091,,0.6672669104542049,0.720187448912846,,0.7856261435683588,0.7113262242912789,0.7904559358214035,0.7466695239115683,0.4304283411306457,0.7731060525249077,0.7288299765524872,0.8477857174526698,0.8399993959962099,0.6736832983031957,0.06643356643356643,0.6112834372617575,0.33656833365408406,0.660266733376069,0.6530635593832362,0.7573367275595633,0.8015693848446284,,0.03121807242592803,0.5030880082346886,0.7247641459023819,0.8170879435845853,0.7494052809888416,,,,0.7075586021176327,0.7032681977571286,,0.6438066026231353
2022年7月,0.7138923948875858,0.7625289068318112,,0.7394041464525013,0.7409227967785743,0.7515512508416636,0.7255155758639262,,0.7314330473603529,0.7586622308232011,,,,,0.7311497271178209,,0.7842636557043592,0.6373640023674,,0.6603642652385745,0.7246152213760818,,0.7914021352313168,0.7029035009221798,0.7987228941823443,0.7704841853700339,0.4476031267511278,0.7349044349601039,0.7000099997410781,0.8668651683158318,0.8486708339317163,0.6703177791719668,0.06683555621786752,0.6080840800189089,0.35993782161234994,0.6264944611332512,0.6432131850512807,0.7480956802066979,0.7917470837430053,,0.03493288235915865,0.49497175092806134,0.7070957335279994,0.8211434662859293,0.7551592764960525,,,,0.725575119776988,0.705864362791708,,0.6738031034911799
2022年8月,0.723542112809735,0.7567822490239282,,0.7472866000561266,0.6958326349702962,0.7590399180493814,0.7272672065655404,,0.7371726385234846,0.7903903903903904,,,,,0.7549065284974094,,0.7821789332215784,0.6375868481562476,,0.678316512216585,0.7343361437457699,,0.7819796811854512,0.7060116101756948,0.7622823487159543,0.7674464568060946,0.45699769831022286,0.7299533373909515,0.7271656855998888,0.8719684557078324,0.8342946398239369,0.6772867223736216,0.08011985409067222,0.6176815559227457,0.387717005786821,0.6529441277685808,0.6359515020178867,0.7266341802893291,0.7817303855992865,,0.04159008559575697,0.48620015482026957,0.7117059137542342,0.8249923108130911,0.7567032027886215,,,,0.7428703829287038,0.7144451460232955,,0.6559504837273208
2022年9月,0.7159533708883253,0.7663263163921599,,0.7431683985975365,0.6927892153480482,0.7685840777843873,0.7670431399934643,,0.7339307317524641,0.7926252763771213,,,,,0.776095958874768,,0.7861740481200044,0.6352521088051614,,0.6901815537894495,0.7286932799725911,,0.7839948496893019,0.720243165952327,0.7834942318610566,0.7801307126896742,0.46244048834907214,0.7547478495530443,0.7495869595096072,0.8801444222631886,0.8608627136156517,0.6717398827638615,0.08949287371561153,0.6369171836924321,0.4217755621552821,0.639762255467542,0.6379642095137997,0.7317417972373426,0.8152425224784391,,0.04490377761938703,0.4589657339181378,0.7141035111269887,0.8293826304833493,0.7545552586046682,,,,0.7040460206244197,0.7243044762501256,,0.6491637574786322
2022年10月,0.7107843839269994,0.7442112023797451,,0.7249945721861156,0.6910003209947458,0.7620414843768883,0.7632231732097148,,0.7320714353679223,0.7831238136727137,,,,,0.7687316329709748,,0.7885797141476214,0.6541878623707141,,0.6671956288170098,0.7234971768351357,,0.7683425614201052,0.7260287282481448,0.7576854423895478,0.7895349948624818,0.4041800127664569,0.7702225835699357,0.7428607345593587,0.8877245665515555,0.8620261213392485,0.6620315539512949,0.09267394076803175,0.6426248597969376,0.4341552152216131,0.6093693887070343,0.6281652265834093,0.7402665465460263,0.8104174344907589,,0.05234885190646724,0.4410141324378681,0.7104298093806894,0.842936058030698,0.7303247569097192,,,,0.7004174697764672,0.6939092688627703,,0.6805007437259029
2022年11月,0.713266656180898,0.7376341585977755,,0.7179433998897794,0.7018050937989836,0.7662535984399022,0.7688720961796099,,0.7405364528572234,0.7713853852166317,,,,,0.7619338673294341,,0.764956351455071,0.6314352336901558,,0.6940333919797925,0.7200986675382675,,0.7652777011747836,0.7288219578787001,0.7393559125381691,0.7851757896241246,0.42239191054193237,0.7554604742497535,0.7447104902232778,0.8977830076232888,0.8452598196410538,0.6601918806552297,0.10744800207128678,0.6497875963851882,0.4759537263842068,0.589472383641442,0.6279240895275261,0.7442826278076894,0.8059623430962343,,0.058870725102798116,0.476967354658334,0.6938370535106463,0.844774366283372,0.7295497603683708,,,,0.6911245605807183,0.6962082955048017,,0.6798790363582805
2022年12月,0.6983640283257561,0.7171959168975477,,0.7376474379176153,0.6571327522200756,0.7454983739420703,0.7660008969820473,,0.7303792370731005,0.7349525106758946,,,,,0.7606026929491727,,0.7521252399691488,0.6326726096148299,,0.685621019804433,0.7046868930282945,,0.7658870712110145,0.7248132005673457,0.7357391974401267,0.7849077974020457,0.43305970517181874,0.7676243360695316,0.7412242688746304,0.8897442470524516,0.8651721371467177,0.6666104099883791,0.11958008205293219,0.6619858441938323,0.5141317365269461,0.6030942928973909,0.6295716121735934,0.7572082516770248,0.8037644718233898,,0.06759011172337091,0.49782255620665117,0.698426047892935,0.8463293871317018,0.7211409383040849,,,,0.6630010558636223,0.7016459006306722,,0.6682243503653909
