,陽信商業銀行,中央信託局,華南商業銀行,王道商業銀行,中國信託商業銀行,台北富邦商業銀行,玉山商業銀行,臺灣新光商業銀行,樂天國際商業銀行,臺灣土地銀行,渣打國際商業銀行,彰化商業銀行,聯邦商業銀行,花蓮區中小企業銀行,日盛國際商業銀行,高雄銀行,澳盛(台灣)商業銀行,花旗(台灣)商業銀行,將來商業銀行,永豐商業銀行,京城商業銀行,連線商業銀行,中國農民銀行,臺北國際商業銀行,中華商業銀行,星展(台灣)商業銀行,三信商業銀行,上海商業儲蓄銀行,國泰世華商業銀行,第一商業銀行,合作金庫銀行,遠東國際商業銀行,交通銀行,台新國際商業銀行,華泰商業銀行,第七商業銀行,板信商業銀行,大眾商業銀行,高雄區中小企業銀行,慶豐商業銀行,中華開發工業銀行,中國輸出入銀行,兆豐國際商業銀行,臺灣中小企業銀行,台中商業銀行,臺灣銀行,元大商業銀行,凱基商業銀行,臺東區中小企業銀行,安泰商業銀行,匯豐(台灣)商業銀行,瑞興商業銀行
2021年1月,0.0006586816535858826,,0.00041110041842886997,0.0006131918619372592,0.0009208453551933788,0.0008651861508139734,0.0007050330799311401,0.0005698261314437122,-0.0033723467565959135,0.0003226446619592981,0.0005543999880129732,0.0003730256316454453,0.00021640365631471053,,0.0003699002719854941,0.0002852110918593624,,0.0008512970277204326,,0.0008241243307088957,0.0021207811491689168,,,,,0.000668471460312778,0.00047445658170583693,0.0010044484847581648,0.0009096466821759804,0.0004461414941198149,0.0003999285365182499,0.0005059406989742388,,0.0006980765850295935,0.00024041273017894505,,0.0004056053934555022,,,,,0.0008912475440053475,0.0003259152716483985,0.00024999059024182797,0.0005815239202902706,0.0003235087660887346,0.0005615365282935659,0.0006306746442144802,,0.0007919021617651755,0.0006647008985306906,0.00017769880053309641
2021年2月,0.0006103307015873481,,0.00032046710219762456,0.0003652934676395649,0.0007406384716525141,0.0004907823927979558,0.000478554472074076,0.0003888933553456944,-0.0039560015438054805,0.0003004803833821507,0.0003237900707076567,0.00027713316017751615,0.0005457379138089461,,0.00018340639620816266,0.00028827058999380753,,0.0005650850576882241,,0.00039320930011712196,0.001785831981143623,,,,,0.00015586483401594138,0.0003037482534475427,0.0009159049006492434,0.0006481702791440756,0.0005129867091382689,0.00036866424789834795,0.00037049987724401657,,0.0005612349663637631,0.0001878347831155961,,0.0003222930073160513,,,,,0.0003122965089237066,0.0005366714535166911,0.0002522935908980582,0.0005871108683779356,0.0002770753973466439,0.0003999031527058753,0.00039845058878428447,,0.0006411167432532727,0.00047522120916462,0.0001903247836455033
2021年3月,0.00055921755193142,,0.0005102522090433876,0.0006412511245241201,0.0007302028857177404,0.0006258980143793386,0.0006501472764666025,0.0006488557005752143,-0.003948852952237684,0.00037333498833448127,0.0009286547103593337,0.0003420092459280046,0.0006252479486860164,,0.0003867145317105916,0.0003327507148655468,,0.0007769833444527758,,0.0006231498733233584,0.0046644472676354125,,,,,0.0005537759403449642,0.0005089171128910918,0.0011141366109746914,0.0007164190419632661,0.0005830863394994233,0.0004145871921411682,0.0004506388468358084,,0.0006584822435301864,0.000266228579962728,,0.0004522035129447706,,,,,0.000715183274068925,0.0004891307763543799,0.000259202964878838,0.0006028652392519583,0.0002855860030695412,0.0005815522169649601,0.0006400501416874484,,0.0006155044310038374,0.0008467437528965632,0.00020135579569098599
2021年4月,0.0005391728568690946,,0.0004729638304694977,0.0007658586347497634,0.00048445677689958424,0.0007312987599919895,0.0006714561565088156,0.0004839859214076397,-0.004617055947854427,0.00035659447546560646,0.00034279179215740283,0.0003475864805250699,0.000984761320986972,,0.0004602671690357938,0.0003187984839360986,,0.0005372827508876845,,0.00045091538677409997,0.0020980488146024197,-0.009936575052854123,,,,0.00039581379788051135,0.0004159433873320282,0.0008984090641807953,0.0007006915725543247,0.0005595398968597725,0.0004496640349487358,0.0004515978300510576,,0.0007548786111713708,0.0002544464517442304,,0.000353404344046197,,,,,0.0006307436671301164,0.0007010024609019985,0.00025121569487611823,0.0006075986039986158,0.000330559609950872,0.0004732645415847981,0.0007080675865788645,,0.0008068997780240688,0.0004118246076434647,9.871776590727111e-05
2021年5月,0.0005023695911947129,,0.0004099242913494453,0.00041412895913512434,0.0007699519802407601,0.0004732269142433901,0.000605070023518412,0.0004906165083436372,-0.003115534400692341,0.0003899453413993548,0.00024726645462586967,0.0003252157763884788,4.1497115321740966e-05,,0.00020069958139801595,0.00032600245755698773,,0.0005237811509690523,,0.00044606882499561434,0.002190740925408855,-0.011504692703602786,,,,0.00014919353898730224,0.0004191345973550401,0.0007485565682110989,0.0006831791597735164,0.000569283741493665,0.0004484002237179611,0.0002443504733212404,,0.0003589652914327247,0.00020164212303950296,,0.0003905746105003655,,,,,0.0005054782917566054,0.00011371652436602374,0.00027141942627772586,0.0005651065029258151,0.0002630054826953466,0.0006772035538181102,0.000394345567435104,,0.0007482369666473373,0.0002936114793367288,0.0001338016390700786
2021年6月,0.0008568412305533416,,0.0005487556964582809,0.0005521619506777393,0.0007760122159342379,0.0005657668147223624,0.0005526819683039641,0.0006156011688404247,-0.004171437919188614,0.00043705501769776035,5.244679272877666e-05,0.00037465582130827985,0.0008798496850238539,,0.0004027835218384191,0.0002815404485643197,,0.000592647682573253,,0.0005564317813174375,0.0027681059576343246,-0.011592550361079437,,,,0.0004928377320252406,0.00047961101892534053,0.000989027421821676,0.0006815746235696624,0.0006016168778830487,0.0004910923162199965,0.00030589607538194125,,0.00042956175291306855,0.00045869000613652845,,0.0004483443284442452,,,,,6.88857048385319e-05,0.0005308950325633917,0.0002785206191454104,0.0005599746324744806,0.00028700398717564464,0.0006216183927491057,0.0007473593082803954,,0.0007950379731171985,0.0003023682997074587,0.00021448568590264609
2021年7月,0.0006606668095711904,,0.0004042647931311372,0.0005995015662370762,0.000693099130301629,0.0007770992588467764,0.0008072388354517642,0.0008247378984724688,-0.003974878766197631,0.0004047386365363305,0.0004820666887613899,0.00043463780660706817,0.0006242850627649474,,0.00027408173482774875,0.00031700298335029885,,0.0004102773338773475,,0.0007037779859420592,0.002525603810972311,-0.007160059884137213,,,,0.00034804575764490575,0.000432751522952475,0.0012040770609318997,0.0007249257464101322,0.0006257575622441767,0.0006157682372196761,0.0005206685554497825,,0.0007491513408908693,0.00020340612807189483,,0.00037027894347074796,,,,,0.00045258955531387424,0.0005277124619430479,0.000294883076519818,0.0006493436509818291,0.0002142591109323762,0.0007892764398143592,0.0007184141752605268,,0.0009229812923621728,0.00023109971952897676,0.00023627096904850305
2021年8月,0.0006121049359372897,,0.0005991611743559018,0.0005493698217103288,0.0007717765639671405,0.0007956233192200839,0.0006185297861489909,0.0007507879793885645,-0.003745318352059925,0.0003904716273244878,0.0002412604842940878,0.0003966983763110612,0.0007809041576929007,,4.3544840299298204e-05,0.0003251649050589942,,0.0006345701553871232,,0.0005903345212784792,0.00168785418900291,-0.011213685912481093,,,,0.00011339128383879388,0.00043611952987418777,0.0008601677033448928,0.0008307645219824665,0.0006226662615399902,0.0006325930611800453,0.0002905869574417063,,0.000709949102843513,0.00019695216524286664,,0.00042259965144260153,,,,,0.0005363172879560352,0.0006175438741429062,0.0002055143444912418,0.0006652954263988141,0.0004956289880026878,0.0005806429791056219,0.0010118984825686953,,0.0007481789007182518,0.00021054983585706673,0.0003334185402936306
2021年9月,0.00048609039703169214,,0.0003245549241908661,0.000527889642615551,0.0008716591799896133,0.0003982650127806863,0.00046524966261808366,0.000462790020182544,-0.003561359252114557,0.00032352436516017066,0.00013193264838300047,0.00036289307244530684,0.0004037297172401285,,0.00010815331814380066,0.00031924063294776157,,0.0006357407508633003,,0.00043256239022744015,0.0012282541114511075,-0.008595988538681949,,,,-0.0006809342864924963,0.0004113307922231058,0.0009111101804071634,0.0007031840694646702,0.0004985352300619612,0.0003797737050491455,0.0004120605871152917,,0.0005357287703326989,0.00020972895616664817,,0.00045099006412514976,,,,,0.00020065144836903815,0.0004085715790027905,0.0002819728351249632,0.000719787235773019,0.00012800857030289704,0.0004241662385901134,0.00050705426893085,,0.0006757652884002046,0.00019305847526706422,0.00035484586382789974
2021年10月,0.0005554529836430831,,0.00034186770921297425,0.0005429484960961686,0.0007624919406634523,0.0005047344807933284,0.0005090955281155777,0.00041081691288351183,-0.0036257146841444706,0.00038994443749446967,0.00033111023469093435,0.00032563662773798,0.0005749300626200882,,0.00015960418162955868,0.00032653940002870676,,0.0006009293209872695,,0.00043891448002792647,0.0013019505258800165,-0.00819402124680886,,,,6.193100885613426e-05,0.0003861717866156122,0.000921057233796971,0.0006992935172017143,0.00037256876268161316,0.00038811364413273683,0.000498868228544724,,0.0006673682709768433,0.00021882370103819688,,0.0004306451274079365,,,,,0.000418949832420067,0.0003944703854767754,0.0002626736219396368,0.0006173243665410194,0.00018954822331410277,0.00037342013962827103,0.0002984480700358138,,0.0003414007361841329,0.0005200547020501416,0.00024013010685789755
2021年11月,0.0005311620262893959,,0.00035116881382448475,0.00046138635614632537,0.0004868019304639023,0.0005817541333470469,0.00046120326858694737,0.00044115442051463394,-0.0033907319992021808,0.0002494836494205623,0.00035303358820397104,0.0003465299766753971,0.0006128080553068443,,0.00019674639753702658,0.0003230333549885323,,0.00014118224786692038,,0.0004643066119112916,0.0013504388926401081,-0.008340823296782311,,,,2.179917293937868e-05,0.0003839311303256926,0.0007920644358680127,0.0006355737581705974,0.00033893124432882307,0.00038314427262401416,0.000490524584954022,,0.0006166304869750782,0.00020992578506069326,,0.0002874137320673109,,,,,0.00031103169876249093,0.0005112544793188605,0.00024561488800973954,0.0005087811611724995,0.00016343997356128674,0.00038497814070859236,0.00016012787354473073,,0.0004097383178713177,-4.879541855379251e-05,0.00019529978517023632
2021年12月,-0.001662142116206344,,0.0002723992768066259,0.0002634377033310587,0.0007188120214599689,0.0005123742524290778,0.00046438703944958316,0.0005562441170582949,-0.0034261785419706873,0.00018410663503282061,1.489442829226443e-05,0.0002649572918766378,0.000306167891338232,,-0.00029798012046910587,0.000299256786967895,,0.0010915422571515744,,0.00039737956024901824,-0.0036517479403250946,-0.009006755066299724,,,,-0.00016820700675631477,0.000327228641625629,0.0008052141635856143,0.0002914208943159908,0.0002725408414155069,0.0003758439453859537,0.0001326413874289125,,0.00035508752465368494,0.00020623684481890585,,0.00012625908363962852,,,,,0.00027767860684676105,0.0003133254896107725,0.00018995325369147435,0.0006765403092156328,0.00017679590669717672,5.1450791252639124e-05,0.0004385860434354319,,0.0008012459825166326,-0.00010628106322394749,0.00046657479845053766
2022年1月,0.0007252517386956156,,0.00045545658127418604,0.0008237740575963075,0.0006194718632042941,0.0005403930687559805,0.0005754192488087994,0.0005054261469285642,-0.002891156462585034,0.0003848914685327004,0.00030353138378598775,0.0003535007988576587,0.0002506204976088141,,0.0005858834056514669,0.0004763963911141079,,0.0007357077941749253,-0.007778264680105171,0.0008050219829309007,0.0006174436656160324,-0.006854390515005557,,,,0.000387364224308804,0.00035549044215470296,0.0008853417259671743,0.0009366517848338355,0.000496969313177396,0.00037723070214114605,0.00033107484880234015,,0.000743015921511486,0.00027142165944842397,,0.0004728877679697352,,,,,0.0009228497600590623,0.0003343998359608112,0.000455074202655368,0.0006184034255644071,0.00026479671906157057,0.0003823612144474089,0.0009378945126022427,,0.000907331601063477,0.00042811972156145346,0.00022526629694388724
2022年2月,0.0006831185661539967,,0.00029304127762491065,0.0007258597577172791,0.0007694011101977144,0.001322821412252119,0.0003266182514278898,0.00038592131944467954,-0.002276216187602562,0.00034173050670283366,4.593293495155557e-05,0.00032560916047104794,0.00044001068427027386,,0.00025121237275547206,0.00029615654615654615,,0.00022923271276763235,-0.0075517128160227645,0.0003884813643204351,0.001173491989450307,-0.006759404388714733,,,,-0.00010765090349865437,0.0005155718819984855,0.0007487931342749866,0.0006455548168803395,0.00045349965439919,0.0002961612061592856,0.00029758938943666874,,0.0004169063320714671,0.0002636768010271931,,0.0003694692887367636,,,,,0.0004268116513014472,0.00041816962508769946,0.0003909872254439262,0.0006697374889135687,0.0001861349280212273,0.00024024650129799013,0.0006414332251206538,,0.0006386546482556555,0.0006869673958136624,0.00014951195027659712
2022年3月,0.0007400619706923302,,0.0005350177017312365,0.00047449146223479315,0.0008470368600172727,0.0006144710872990277,0.000532589462498183,0.0005528898702920364,-0.002803738317757009,0.000375949352949718,0.00020517323507974496,0.0003928742574182114,0.000289582712512857,,0.0003810325619540801,0.00036427749202232293,,0.000844388365723606,-0.004698757439699279,0.0008207879842568048,-0.0012465328957668098,-0.007362928014868825,,,,0.0007747963311114909,0.000580364511508788,0.0012741264484796542,0.0007634958613516841,0.0006112318433461397,0.0004227593454436271,0.00039092826946342696,,0.0005226133143817785,0.000264234180414503,,0.00046161053849969687,,,,,0.0005259056031123474,0.000517679312582039,0.00044175606674218477,0.0006735070808907909,0.00031105465383831087,0.00032111087525564096,0.000665473844819732,,0.0007350315438638258,0.0005009725966624578,0.000318562295406112
2022年4月,0.00065327082547059,,0.0004716685903678113,0.00037778277490442997,0.0006060220431879476,0.0006265567465963771,0.00028875087541076964,0.0005143626525648374,-0.0025485670321215618,0.0002901945948613234,0.00030264553467148513,0.0004546133611698919,0.0002288755060294391,,0.0004138860604639919,0.00041390132592389973,,0.00046784804295564803,-0.007574001082000154,0.0005826467059177218,0.000752611620439653,-0.004759398668283642,,,,0.0002664529266496252,0.0005716819738522282,0.0010116706497626218,0.0007063147285695331,0.0004926370312910531,0.0002592235963114804,0.0006498848414692979,,0.00039675001001567614,0.0003916441884966931,,0.0004264421189435066,,,,,0.0005881138438244919,0.0004238117372278833,0.0003862285659468953,0.0005892046894518209,0.00020752587650036268,0.00033027130623197466,0.0006759560427793171,,0.0005444986298272184,0.00023120901294770472,0.0002958158491558292
2022年5月,0.0007641435186597442,,0.00043430877088380574,0.0003230808994572241,0.0010100537229416964,0.0006374702189188069,0.0006361258173288102,0.000705443817478398,-0.0024079378918088596,0.00043800517042355964,0.00023082785903531377,0.00042047319435734883,0.0004787168002139303,,0.0003924030764401193,0.00035924139599072377,,0.0003730039288962731,-0.007740868781001052,0.0006483998206261611,0.002094353692354298,-0.004021447721179625,,,,-0.0001778382427803231,0.0004592373456081424,0.0009592112321190515,0.0006991601928310789,0.0005590444752981417,0.0004875568745640536,0.0005273468986264389,,0.00039486175272522014,0.000402403545501509,,0.0004489845522307443,,,,,0.000478550244627329,0.0004549657897345364,0.00036899386989102143,0.0007598980933936764,0.00039593187983130105,0.0003024267325876297,0.0006613899447131997,,0.0003848519923379467,0.0004546817576378864,9.626286178792221e-05
2022年6月,0.0008555825242718447,,0.0004258162625297699,0.0007443665643283323,0.0010007496225459024,0.0005849511207117764,0.00016438847027293104,0.0005902456812842932,-0.0021967732641889944,0.000308098758806319,0.00010570303085823814,0.00038993061963348035,0.00023842011825637866,,0.0005398062417330998,0.00043707567236807597,,0.0005140384246663161,-0.005617364746945899,0.0007903964481970785,-0.0001839244300498033,-0.003554201574003554,,,,0.0005431075309462671,0.0004870946676515614,0.0009467343070142637,0.0007740393895035525,0.0005493026631491747,0.0005216187158561784,0.0003850886297306885,,0.0006937156948321711,0.00041587384780156553,,0.0005427224313964927,,,,,0.0003083370564508517,0.00027452915456448526,0.0004838577982252499,0.0008201728732046533,0.00035540794286670525,0.0006421622250951419,0.001025055123407027,,0.0008138759959660059,0.0008584647973688611,0.00021945224719101123
2022年7月,0.0008265940201041111,,0.0006260539587318565,0.0010338669757824492,0.0008947965472023986,0.001149350785694006,0.0009049867135082772,0.0008169969153508398,-0.0022617456564202735,0.00045242304432351483,0.0005932065319558688,0.0005066037649541503,0.0006056788741384793,,0.000617751454508015,0.0003595091980428319,,0.00021670302870029605,-0.004954914739755379,0.0008932887263335169,0.0019907608279523237,-0.0033799266727772685,,,,0.0002712273362437835,0.0004893644786637088,0.0016584443763303291,0.0007829806372627281,0.0006207867241670806,0.0007221848692159311,0.0005599750532440735,,0.00033847893173462047,0.0004079612273649512,,0.0005381694116691375,,,,,0.00043261292111211987,0.0009774841668201333,0.0005915705426726848,0.0007547844522065632,0.0004001911308663294,0.0007129178075145844,0.001034353748982152,,0.00038646388451413064,0.0006988913835428551,0.0003065436113027009
2022年8月,0.0007875784117373795,,0.0006555463866592653,0.0008366217214886289,0.0010597261761443814,0.0007914267292703967,0.0004683198498001202,0.0007023370813767828,-0.002373744323654878,0.00044472777005146347,0.0002917568603197225,0.00046237634935505884,0.0007252182479629201,,0.0005480255372919161,0.0003510359178503574,,0.0009125939190743199,-0.004433395483737311,0.0006576859968634134,0.001908145254751422,-0.002927242614489851,,,,6.015592415541083e-06,0.0004914402981044446,0.0016442723334015202,0.0008416655247152081,0.0005858979963332441,0.0004838745762824818,0.0005634795798738981,,0.0007205695368313734,0.00043153049482163404,,0.0006078455736416666,,,,,0.00047613241126227346,0.0007913390686103212,0.0005613760337762077,0.0005800894671607703,0.0002825163014658845,0.0007809617292928714,0.0008899522160073089,,0.0006313837923780497,0.0007213208969009591,0.00041140234066279084
2022年9月,0.0007403621269147964,,0.0005370760769807172,0.00026693469088690414,0.0011825039291022616,0.0004985785490123685,0.00027481322116403115,0.0004782863874473401,-0.001725713125571008,0.00033199213216874375,0.00027336967444043474,0.0004524296277611406,0.00042556150142892765,,0.0005619950825430278,0.00031248410327962967,,7.344156988699791e-06,-0.0047094001121285745,0.0008294854180535687,-0.0029843796893889033,-0.0032269217471476317,,,,0.00040029126721353027,0.000506435502206227,0.001205360324547765,0.0007772533889108979,0.0005327548793510143,0.0003310165319652574,0.000163543821766486,,0.0005803450598284143,0.00043822157781408583,,0.0009840806544471074,,,,,0.00025332988054088744,0.000380244874663396,0.0005537216483867533,0.0006599050490906508,0.00013593632943716317,0.0005683298349208441,0.0006468313428093078,,0.000624725965961032,0.0006828461781448898,0.00029374646416293135
2022年10月,0.0006608947498151343,,0.0004036496777221036,0.000442720354608206,0.00037334884211202493,0.0006280789042790181,0.0005037969155433108,0.0005367695378752337,-0.0017664172901080632,0.0003366757588984446,0.00036878345132786307,0.0003859789935406032,0.00037320638787162176,,0.0004388233825077151,0.00028341169545596583,,0.0007187705037544653,-0.004903936584710466,0.0005193016949266666,0.0007452013961567334,-0.0028075036916850493,,,,0.0003027680776068229,0.0004843162262079654,0.0009268577416064673,0.0007555446330113419,0.0004828145123864582,0.000401588610928118,0.00039307291701132235,,0.0005391613037177264,0.00043978203973055305,,0.0005560820237437153,,,,,0.0004017291327177259,0.0005897551961465294,0.0007451276105545836,0.0006893784146560845,0.00023607279128258198,0.000454733605345633,0.0006001162489337557,,0.0004475723503573406,0.0008465113429735381,0.00024776169829382287
2022年11月,0.00020962596301708376,,0.00044503002680358736,0.0002855699316828856,0.0007774221815007901,0.0005342112194463586,0.0005844950576260458,0.0005594020741541412,-0.0019770792842302796,0.00030907436388632483,0.0007153143401630107,0.0003203526346107192,0.0006580494653645048,,0.0009718518940432242,0.00025080526404419904,,0.0007543584491727123,-0.004294827259521253,0.00039020971444436167,0.0017898565644087572,-0.004238669709814151,,,,0.00021290544257982372,0.0004233428004930068,0.000607449521488952,0.0006398816035611167,0.00048151261746588243,0.0005530775118303731,0.0007177909616934007,,0.0005489041902571154,0.0004318162190171863,,0.00048802846393040976,,,,,0.0004313157341767952,0.000979957643708385,0.0005261696816008946,0.0007167967289137101,0.00036909816021314174,0.00018572354259748143,0.0003066375948129967,,0.0002320131783485302,0.0011009446862671713,2.230201387185263e-05
2022年12月,0.0002308515313891491,,0.0004042547034992613,0.008556780672800057,0.0009997346143306534,0.0002902738469860998,0.0003823849762037068,0.0006220824415993294,-0.0019164817429897115,0.00036928898973669696,0.0005177999006727166,0.00043229101501480804,0.0005559025759633032,,0.000754428204785746,0.00022210758604877768,,0.0004341708642737093,-0.0041739960048895386,0.00042392750372899194,0.0014198678928998506,-0.003838321950516281,,,,-0.0011068124815954347,0.0002765986872200768,-0.00018686318555846823,0.00021616045327225184,0.00035170692518662775,0.00044364004418023426,0.0006245742305798558,,0.0004293695430816739,0.0003136864649698753,,0.0005063324219349739,,,,,1.6757061705086884e-05,0.0007497249878593359,0.0004556026334218316,0.0007312628018026945,0.00017755655953332244,0.0003683501416192462,0.0007198792697021139,,-0.0024855724987314118,0.0008153877046836114,0.00027050787854196256
